param cU :=
UTIL1 1 5631 0.1601
UTIL1 1 5632 0.1601
UTIL1 1 5633 0.1601
UTIL1 1 5634 0.1601
UTIL1 1 5635 0.1167
UTIL1 1 5636 0.1167
UTIL1 1 5637 0.1167
UTIL1 1 5638 0.0868
UTIL1 1 5639 0.0868
UTIL1 1 5640 0.0868
UTIL1 1 5641 0.0868
UTIL1 1 5642 0.0868
UTIL1 1 5643 0.0868
UTIL1 1 5644 0.0868
UTIL1 1 5645 0.0868
UTIL1 1 5646 0.0868
UTIL1 1 5647 0.0868
UTIL1 1 5648 0.0868
UTIL1 1 5649 0.1167
UTIL1 1 5650 0.1167
UTIL1 1 5651 0.1167
UTIL1 1 5652 0.1167
UTIL1 1 5653 0.1601
UTIL1 1 5654 0.1601
UTIL1 1 5655 0.1601
UTIL1 1 5656 0.1601
UTIL1 1 5657 0.1601
UTIL1 1 5658 0.1601
UTIL1 1 5659 0.1167
UTIL1 1 5660 0.1167
UTIL1 1 5661 0.1167
UTIL1 1 5662 0.0868
UTIL1 1 5663 0.0868
UTIL1 1 5664 0.0868
UTIL1 1 5665 0.0868
UTIL1 1 5666 0.0868
UTIL1 1 5667 0.0868
UTIL1 1 5668 0.0868
UTIL1 1 5669 0.0868
UTIL1 1 5670 0.0868
UTIL1 1 5671 0.0868
UTIL1 1 5672 0.0868
UTIL1 1 5673 0.1167
UTIL1 1 5674 0.1167
UTIL1 1 5675 0.1167
UTIL1 1 5676 0.1167
UTIL1 1 5677 0.1601
UTIL1 1 5678 0.1601
UTIL1 1 5679 0.1601
UTIL1 1 5680 0.1601
UTIL1 1 5681 0.1601
UTIL1 1 5682 0.1601
UTIL1 1 5683 0.1167
UTIL1 1 5684 0.1167
UTIL1 1 5685 0.1167
UTIL1 1 5686 0.0868
UTIL1 1 5687 0.0868
UTIL1 1 5688 0.0868
UTIL1 1 5689 0.0868
UTIL1 1 5690 0.0868
UTIL1 1 5691 0.0868
UTIL1 1 5692 0.0868
UTIL1 1 5693 0.0868
UTIL1 1 5694 0.0868
UTIL1 1 5695 0.0868
UTIL1 1 5696 0.0868
UTIL1 1 5697 0.0868
UTIL1 1 5698 0.0868
UTIL1 1 5699 0.0868
UTIL1 1 5700 0.0868
UTIL1 1 5701 0.0868
UTIL1 1 5702 0.0868
UTIL1 1 5703 0.0868
UTIL1 1 5704 0.0868
UTIL1 1 5705 0.0868
UTIL1 1 5706 0.0868
UTIL1 1 5707 0.0868
UTIL1 1 5708 0.0868
UTIL1 1 5709 0.0868
UTIL1 1 5710 0.0868
UTIL1 1 5711 0.0868
UTIL1 1 5712 0.0868
UTIL1 1 5713 0.0868
UTIL1 1 5714 0.0868
UTIL1 1 5715 0.0868
UTIL1 1 5716 0.0868
UTIL1 1 5717 0.0868
UTIL1 1 5718 0.0868
UTIL1 1 5719 0.0868
UTIL1 1 5720 0.0868
UTIL1 1 5721 0.0868
UTIL1 1 5722 0.0868
UTIL1 1 5723 0.0868
UTIL1 1 5724 0.0868
UTIL1 1 5725 0.0868
UTIL1 1 5726 0.0868
UTIL1 1 5727 0.0868
UTIL1 1 5728 0.0868
UTIL1 1 5729 0.0868
UTIL1 1 5730 0.0868
UTIL1 1 5731 0.0868
UTIL1 1 5732 0.0868
UTIL1 1 5733 0.0868
UTIL1 1 5734 0.0868
UTIL1 1 5735 0.0868
UTIL1 1 5736 0.0868
UTIL1 1 5737 0.0868
UTIL1 1 5738 0.0868
UTIL1 1 5739 0.0868
UTIL1 1 5740 0.0868
UTIL1 1 5741 0.0868
UTIL1 1 5742 0.0868
UTIL1 1 5743 0.0868
UTIL1 1 5744 0.0868
UTIL1 1 5745 0.1167
UTIL1 1 5746 0.1167
UTIL1 1 5747 0.1167
UTIL1 1 5748 0.1167
UTIL1 1 5749 0.1601
UTIL1 1 5750 0.1601
UTIL1 1 5751 0.1601
UTIL1 1 5752 0.1601
UTIL1 1 5753 0.1601
UTIL1 1 5754 0.1601
UTIL1 1 5755 0.1167
UTIL1 1 5756 0.1167
UTIL1 1 5757 0.1167
UTIL1 1 5758 0.0868
UTIL1 1 5759 0.0868
UTIL1 1 5760 0.0868
UTIL1 1 5761 0.0868
UTIL1 1 5762 0.0868
UTIL1 1 5763 0.0868
UTIL1 1 5764 0.0868
UTIL1 1 5765 0.0868
UTIL1 1 5766 0.0868
UTIL1 1 5767 0.0868
UTIL1 1 5768 0.0868
UTIL1 1 5769 0.1167
UTIL1 1 5770 0.1167
UTIL1 1 5771 0.1167
UTIL1 1 5772 0.1167
UTIL1 1 5773 0.1601
UTIL1 1 5774 0.1601
UTIL1 1 5775 0.1601
UTIL1 1 5776 0.1601
UTIL1 1 5777 0.1601
UTIL1 1 5778 0.1601
UTIL1 1 5779 0.1167
UTIL1 1 5780 0.1167
UTIL1 1 5781 0.1167
UTIL1 1 5782 0.0868
UTIL1 1 5783 0.0868
UTIL1 1 5784 0.0868
UTIL1 1 5785 0.0868
UTIL1 1 5786 0.0868
UTIL1 1 5787 0.0868
UTIL1 1 5788 0.0868
UTIL1 1 5789 0.0868
UTIL1 1 5790 0.0868
UTIL1 1 5791 0.0868
UTIL1 1 5792 0.0868
UTIL1 1 5793 0.1167
UTIL1 1 5794 0.1167
UTIL1 1 5795 0.1167
UTIL1 1 5796 0.1167
UTIL1 1 5797 0.1601
UTIL1 1 5798 0.1601
UTIL1 1 5799 0.1601
UTIL1 1 5800 0.1601
UTIL1 1 5801 0.1601
UTIL1 1 5802 0.1601
UTIL1 1 5803 0.1167
UTIL1 1 5804 0.1167
UTIL1 1 5805 0.1167
UTIL1 1 5806 0.0868
UTIL1 1 5807 0.0868
UTIL1 1 5808 0.0868
UTIL1 1 5809 0.0868
UTIL1 1 5810 0.0868
UTIL1 1 5811 0.0868
UTIL1 1 5812 0.0868
UTIL1 1 5813 0.0868
UTIL1 1 5814 0.0868
UTIL1 1 5815 0.0868
UTIL1 1 5816 0.0868
UTIL1 1 5817 0.1167
UTIL1 1 5818 0.1167
UTIL1 1 5819 0.1167
UTIL1 1 5820 0.1167
UTIL1 1 5821 0.1601
UTIL1 1 5822 0.1601
UTIL1 1 5823 0.1601
UTIL1 1 5824 0.1601
UTIL1 1 5825 0.1601
UTIL1 1 5826 0.1601
UTIL1 1 5827 0.1167
UTIL1 1 5828 0.1167
UTIL1 1 5829 0.1167
UTIL1 1 5830 0.0868
UTIL1 1 5831 0.0868
UTIL1 1 5832 0.0868
UTIL1 1 5833 0.0868
UTIL1 1 5834 0.0868
UTIL1 1 5835 0.0868
UTIL1 1 5836 0.0868
UTIL1 1 5837 0.0868
UTIL1 1 5838 0.0868
UTIL1 1 5839 0.0868
UTIL1 1 5840 0.0868
UTIL1 1 5841 0.1167
UTIL1 1 5842 0.1167
UTIL1 1 5843 0.1167
UTIL1 1 5844 0.1167
UTIL1 1 5845 0.1601
UTIL1 1 5846 0.1601
UTIL1 1 5847 0.1601
UTIL1 1 5848 0.1601
UTIL1 1 5849 0.1601
UTIL1 1 5850 0.1601
UTIL1 1 5851 0.1167
UTIL1 1 5852 0.1167
UTIL1 1 5853 0.1167
UTIL1 1 5854 0.0868
UTIL1 1 5855 0.0868
UTIL1 1 5856 0.0868
UTIL1 1 5857 0.0868
UTIL1 1 5858 0.0868
UTIL1 1 5859 0.0868
UTIL1 1 5860 0.0868
UTIL1 1 5861 0.0868
UTIL1 1 5862 0.0868
UTIL1 1 5863 0.0868
UTIL1 1 5864 0.0868
UTIL1 1 5865 0.0868
UTIL1 1 5866 0.0868
UTIL1 1 5867 0.0868
UTIL1 1 5868 0.0868
UTIL1 1 5869 0.0868
UTIL1 1 5870 0.0868
UTIL1 1 5871 0.0868
UTIL1 1 5872 0.0868
UTIL1 1 5873 0.0868
UTIL1 1 5874 0.0868
UTIL1 1 5875 0.0868
UTIL1 1 5876 0.0868
UTIL1 1 5877 0.0868
UTIL1 1 5878 0.0868
UTIL1 1 5879 0.0868
UTIL1 1 5880 0.0868
UTIL1 1 5881 0.0868
UTIL1 1 5882 0.0868
UTIL1 1 5883 0.0868
UTIL1 1 5884 0.0868
UTIL1 1 5885 0.0868
UTIL1 1 5886 0.0868
UTIL1 1 5887 0.0868
UTIL1 1 5888 0.0868
UTIL1 1 5889 0.0868
UTIL1 1 5890 0.0868
UTIL1 1 5891 0.0868
UTIL1 1 5892 0.0868
UTIL1 1 5893 0.0868
UTIL1 1 5894 0.0868
UTIL1 1 5895 0.0868
UTIL1 1 5896 0.0868
UTIL1 1 5897 0.0868
UTIL1 1 5898 0.0868
UTIL1 1 5899 0.0868
UTIL1 1 5900 0.0868
UTIL1 1 5901 0.0868
UTIL1 1 5902 0.0868
UTIL1 1 5903 0.0868
UTIL1 1 5904 0.0868
UTIL1 1 5905 0.0868
UTIL1 1 5906 0.0868
UTIL1 1 5907 0.0868
UTIL1 1 5908 0.0868
UTIL1 1 5909 0.0868
UTIL1 1 5910 0.0868
UTIL1 1 5911 0.0868
UTIL1 1 5912 0.0868
UTIL1 1 5913 0.1167
UTIL1 1 5914 0.1167
UTIL1 1 5915 0.1167
UTIL1 1 5916 0.1167
UTIL1 1 5917 0.1601
UTIL1 1 5918 0.1601
UTIL1 1 5919 0.1601
UTIL1 1 5920 0.1601
UTIL1 1 5921 0.1601
UTIL1 1 5922 0.1601
UTIL1 1 5923 0.1167
UTIL1 1 5924 0.1167
UTIL1 1 5925 0.1167
UTIL1 1 5926 0.0868
UTIL1 1 5927 0.0868
UTIL1 1 5928 0.0868
UTIL1 1 5929 0.0868
UTIL1 1 5930 0.0868
UTIL1 1 5931 0.0868
UTIL1 1 5932 0.0868
UTIL1 1 5933 0.0868
UTIL1 1 5934 0.0868
UTIL1 1 5935 0.0868
UTIL1 1 5936 0.0868
UTIL1 1 5937 0.1167
UTIL1 1 5938 0.1167
UTIL1 1 5939 0.1167
UTIL1 1 5940 0.1167
UTIL1 1 5941 0.1601
UTIL1 1 5942 0.1601
UTIL1 1 5943 0.1601
UTIL1 1 5944 0.1601
UTIL1 1 5945 0.1601
UTIL1 1 5946 0.1601
UTIL1 1 5947 0.1167
UTIL1 1 5948 0.1167
UTIL1 1 5949 0.1167
UTIL1 1 5950 0.0868
UTIL1 1 5951 0.0868
UTIL1 1 5952 0.0868
UTIL1 1 5953 0.0868
UTIL1 1 5954 0.0868
UTIL1 1 5955 0.0868
UTIL1 1 5956 0.0868
UTIL1 1 5957 0.0868
UTIL1 1 5958 0.0868
UTIL1 1 5959 0.0868
UTIL1 1 5960 0.0868
UTIL1 1 5961 0.1167
UTIL1 1 5962 0.1167
UTIL1 1 5963 0.1167
UTIL1 1 5964 0.1167
UTIL1 1 5965 0.1601
UTIL1 1 5966 0.1601
UTIL1 1 5967 0.1601
UTIL1 1 5968 0.1601
UTIL1 1 5969 0.1601
UTIL1 1 5970 0.1601
UTIL1 1 5971 0.1167
UTIL1 1 5972 0.1167
UTIL1 1 5973 0.1167
UTIL1 1 5974 0.0868
UTIL1 1 5975 0.0868
UTIL1 1 5976 0.0868
UTIL1 1 5977 0.0868
UTIL1 1 5978 0.0868
UTIL1 1 5979 0.0868
UTIL1 1 5980 0.0868
UTIL1 1 5981 0.0868
UTIL1 1 5982 0.0868
UTIL1 1 5983 0.0868
UTIL1 1 5984 0.0868
UTIL1 1 5985 0.1167
UTIL1 1 5986 0.1167
UTIL1 1 5987 0.1167
UTIL1 1 5988 0.1167
UTIL1 1 5989 0.1601
UTIL1 1 5990 0.1601
UTIL1 1 5991 0.1601
UTIL1 1 5992 0.1601
UTIL1 1 5993 0.1601
UTIL1 1 5994 0.1601
UTIL1 1 5995 0.1167
UTIL1 1 5996 0.1167
UTIL1 1 5997 0.1167
UTIL1 1 5998 0.0868
UTIL1 1 5999 0.0868
UTIL1 1 6000 0.0868
UTIL1 1 6001 0.0868
UTIL1 1 6002 0.0868
UTIL1 1 6003 0.0868
UTIL1 1 6004 0.0868
UTIL1 1 6005 0.0868
UTIL1 1 6006 0.0868
UTIL1 1 6007 0.0868
UTIL1 1 6008 0.0868
UTIL1 1 6009 0.1167
UTIL1 1 6010 0.1167
UTIL1 1 6011 0.1167
UTIL1 1 6012 0.1167
UTIL1 1 6013 0.1601
UTIL1 1 6014 0.1601
UTIL1 1 6015 0.1601
UTIL1 1 6016 0.1601
UTIL1 1 6017 0.1601
UTIL1 1 6018 0.1601
UTIL1 1 6019 0.1167
UTIL1 1 6020 0.1167
UTIL1 1 6021 0.1167
UTIL1 1 6022 0.0868
UTIL1 1 6023 0.0868
UTIL1 1 6024 0.0868
UTIL1 1 6025 0.0868
UTIL1 1 6026 0.0868
UTIL1 1 6027 0.0868
UTIL1 1 6028 0.0868
UTIL1 1 6029 0.0868
UTIL1 1 6030 0.0868
UTIL1 1 6031 0.0868
UTIL1 1 6032 0.0868
UTIL1 1 6033 0.0868
UTIL1 1 6034 0.0868
UTIL1 1 6035 0.0868
UTIL1 1 6036 0.0868
UTIL1 1 6037 0.0868
UTIL1 1 6038 0.0868
UTIL1 1 6039 0.0868
UTIL1 1 6040 0.0868
UTIL1 1 6041 0.0868
UTIL1 1 6042 0.0868
UTIL1 1 6043 0.0868
UTIL1 1 6044 0.0868
UTIL1 1 6045 0.0868
UTIL1 1 6046 0.0868
UTIL1 1 6047 0.0868
UTIL1 1 6048 0.0868
UTIL1 1 6049 0.0868
UTIL1 1 6050 0.0868
UTIL1 1 6051 0.0868
UTIL1 1 6052 0.0868
UTIL1 1 6053 0.0868
UTIL1 1 6054 0.0868
UTIL1 1 6055 0.0868
UTIL1 1 6056 0.0868
UTIL1 1 6057 0.0868
UTIL1 1 6058 0.0868
UTIL1 1 6059 0.0868
UTIL1 1 6060 0.0868
UTIL1 1 6061 0.0868
UTIL1 1 6062 0.0868
UTIL1 1 6063 0.0868
UTIL1 1 6064 0.0868
UTIL1 1 6065 0.0868
UTIL1 1 6066 0.0868
UTIL1 1 6067 0.0868
UTIL1 1 6068 0.0868
UTIL1 1 6069 0.0868
UTIL1 1 6070 0.0868
UTIL1 1 6071 0.0868
UTIL1 1 6072 0.0868
UTIL1 1 6073 0.0868
UTIL1 1 6074 0.0868
UTIL1 1 6075 0.0868
UTIL1 1 6076 0.0868
UTIL1 1 6077 0.0868
UTIL1 1 6078 0.0868
UTIL1 1 6079 0.0868
UTIL1 1 6080 0.0868
UTIL1 1 6081 0.1167
UTIL1 1 6082 0.1167
UTIL1 1 6083 0.1167
UTIL1 1 6084 0.1167
UTIL1 1 6085 0.1601
UTIL1 1 6086 0.1601
UTIL1 1 6087 0.1601
UTIL1 1 6088 0.1601
UTIL1 1 6089 0.1601
UTIL1 1 6090 0.1601
UTIL1 1 6091 0.1167
UTIL1 1 6092 0.1167
UTIL1 1 6093 0.1167
UTIL1 1 6094 0.0868
UTIL1 1 6095 0.0868
UTIL1 1 6096 0.0868
UTIL1 1 6097 0.0868
UTIL1 1 6098 0.0868
UTIL1 1 6099 0.0868
UTIL1 1 6100 0.0868
UTIL1 1 6101 0.0868
UTIL1 1 6102 0.0868
UTIL1 1 6103 0.0868
UTIL1 1 6104 0.0868
UTIL1 1 6105 0.1167
UTIL1 1 6106 0.1167
UTIL1 1 6107 0.1167
UTIL1 1 6108 0.1167
UTIL1 1 6109 0.1601
UTIL1 1 6110 0.1601
UTIL1 1 6111 0.1601
UTIL1 1 6112 0.1601
UTIL1 1 6113 0.1601
UTIL1 1 6114 0.1601
UTIL1 1 6115 0.1167
UTIL1 1 6116 0.1167
UTIL1 1 6117 0.1167
UTIL1 1 6118 0.0868
UTIL1 1 6119 0.0868
UTIL1 1 6120 0.0868
UTIL1 1 6121 0.0868
UTIL1 1 6122 0.0868
UTIL1 1 6123 0.0868
UTIL1 1 6124 0.0868
UTIL1 1 6125 0.0868
UTIL1 1 6126 0.0868
UTIL1 1 6127 0.0868
UTIL1 1 6128 0.0868
UTIL1 1 6129 0.1167
UTIL1 1 6130 0.1167
UTIL1 1 6131 0.1167
UTIL1 1 6132 0.1167
UTIL1 1 6133 0.1601
UTIL1 1 6134 0.1601
UTIL1 1 6135 0.1601
UTIL1 1 6136 0.1601
UTIL1 1 6137 0.1601
UTIL1 1 6138 0.1601
UTIL1 1 6139 0.1167
UTIL1 1 6140 0.1167
UTIL1 1 6141 0.1167
UTIL1 1 6142 0.0868
UTIL1 1 6143 0.0868
UTIL1 1 6144 0.0868
UTIL1 1 6145 0.0868
UTIL1 1 6146 0.0868
UTIL1 1 6147 0.0868
UTIL1 1 6148 0.0868
UTIL1 1 6149 0.0868
UTIL1 1 6150 0.0868
UTIL1 1 6151 0.0868
UTIL1 1 6152 0.0868
UTIL1 1 6153 0.1167
UTIL1 1 6154 0.1167
UTIL1 1 6155 0.1167
UTIL1 1 6156 0.1167
UTIL1 1 6157 0.1601
UTIL1 1 6158 0.1601
UTIL1 1 6159 0.1601
UTIL1 1 6160 0.1601
UTIL1 1 6161 0.1601
UTIL1 1 6162 0.1601
UTIL1 1 6163 0.1167
UTIL1 1 6164 0.1167
UTIL1 1 6165 0.1167
UTIL1 1 6166 0.0868
UTIL1 1 6167 0.0868
UTIL1 1 6168 0.0868
UTIL1 1 6169 0.0868
UTIL1 1 6170 0.0868
UTIL1 1 6171 0.0868
UTIL1 1 6172 0.0868
UTIL1 1 6173 0.0868
UTIL1 1 6174 0.0868
UTIL1 1 6175 0.0868
UTIL1 1 6176 0.0868
UTIL1 1 6177 0.1167
UTIL1 1 6178 0.1167
UTIL1 1 6179 0.1167
UTIL1 1 6180 0.1167
UTIL1 1 6181 0.1601
UTIL1 1 6182 0.1601
UTIL1 1 6183 0.1601
UTIL1 1 6184 0.1601
UTIL1 1 6185 0.1601
UTIL1 1 6186 0.1601
UTIL1 1 6187 0.1167
UTIL1 1 6188 0.1167
UTIL1 1 6189 0.1167
UTIL1 1 6190 0.0868
UTIL1 1 6191 0.0868
UTIL1 1 6192 0.0868
UTIL1 1 6193 0.0868
UTIL1 1 6194 0.0868
UTIL1 1 6195 0.0868
UTIL1 1 6196 0.0868
UTIL1 1 6197 0.0868
UTIL1 1 6198 0.0868
UTIL1 1 6199 0.0868
UTIL1 1 6200 0.0868
UTIL1 1 6201 0.0868
UTIL1 1 6202 0.0868
UTIL1 1 6203 0.0868
UTIL1 1 6204 0.0868
UTIL1 1 6205 0.0868
UTIL1 1 6206 0.0868
UTIL1 1 6207 0.0868
UTIL1 1 6208 0.0868
UTIL1 1 6209 0.0868
UTIL1 1 6210 0.0868
UTIL1 1 6211 0.0868
UTIL1 1 6212 0.0868
UTIL1 1 6213 0.0868
UTIL1 1 6214 0.0868
UTIL1 1 6215 0.0868
UTIL1 1 6216 0.0868
UTIL1 1 6217 0.0868
UTIL1 1 6218 0.0868
UTIL1 1 6219 0.0868
UTIL1 1 6220 0.0868
UTIL1 1 6221 0.0868
UTIL1 1 6222 0.0868
UTIL1 1 6223 0.0868
UTIL1 1 6224 0.0868
UTIL1 1 6225 0.0868
UTIL1 1 6226 0.0868
UTIL1 1 6227 0.0868
UTIL1 1 6228 0.0868
UTIL1 1 6229 0.0868
UTIL1 1 6230 0.0868
UTIL1 1 6231 0.0868
UTIL1 1 6232 0.0868
UTIL1 1 6233 0.0868
UTIL1 1 6234 0.0868
UTIL1 1 6235 0.0868
UTIL1 1 6236 0.0868
UTIL1 1 6237 0.0868
UTIL1 1 6238 0.0868
UTIL1 1 6239 0.0868
UTIL1 1 6240 0.0868
UTIL1 1 6241 0.0868
UTIL1 1 6242 0.0868
UTIL1 1 6243 0.0868
UTIL1 1 6244 0.0868
UTIL1 1 6245 0.0868
UTIL1 1 6246 0.0868
UTIL1 1 6247 0.0868
UTIL1 1 6248 0.0868
UTIL1 1 6249 0.1167
UTIL1 1 6250 0.1167
UTIL1 1 6251 0.1167
UTIL1 1 6252 0.1167
UTIL1 1 6253 0.1601
UTIL1 1 6254 0.1601
UTIL1 1 6255 0.1601
UTIL1 1 6256 0.1601
UTIL1 1 6257 0.1601
UTIL1 1 6258 0.1601
UTIL1 1 6259 0.1167
UTIL1 1 6260 0.1167
UTIL1 1 6261 0.1167
UTIL1 1 6262 0.0868
UTIL1 1 6263 0.0868
UTIL1 1 6264 0.0868
UTIL1 1 6265 0.0868
UTIL1 1 6266 0.0868
UTIL1 1 6267 0.0868
UTIL1 1 6268 0.0868
UTIL1 1 6269 0.0868
UTIL1 1 6270 0.0868
UTIL1 1 6271 0.0868
UTIL1 1 6272 0.0868
UTIL1 1 6273 0.1167
UTIL1 1 6274 0.1167
UTIL1 1 6275 0.1167
UTIL1 1 6276 0.1167
UTIL1 1 6277 0.1601
UTIL1 1 6278 0.1601
UTIL1 1 6279 0.1601
UTIL1 1 6280 0.1601
UTIL1 1 6281 0.1601
UTIL1 1 6282 0.1601
UTIL1 1 6283 0.1167
UTIL1 1 6284 0.1167
UTIL1 1 6285 0.1167
UTIL1 1 6286 0.0868
UTIL1 1 6287 0.0868
UTIL1 1 6288 0.0868
UTIL1 1 6289 0.0868
UTIL1 1 6290 0.0868
UTIL1 1 6291 0.0868
UTIL1 1 6292 0.0868
UTIL1 1 6293 0.0868
UTIL1 1 6294 0.0868
UTIL1 1 6295 0.0868
UTIL1 1 6296 0.0868
UTIL1 1 6297 0.1167
UTIL1 1 6298 0.1167
UTIL1 1 6299 0.1167
UTIL1 1 6300 0.1167
UTIL1 1 6301 0.1601
UTIL1 1 6302 0.1601
UTIL1 1 6303 0.1601
UTIL1 1 6304 0.1601
UTIL1 1 6305 0.1601
UTIL1 1 6306 0.1601
UTIL1 1 6307 0.1167
UTIL1 1 6308 0.1167
UTIL1 1 6309 0.1167
UTIL1 1 6310 0.0868
UTIL1 1 6311 0.0868
UTIL1 1 6312 0.0868
UTIL1 1 6313 0.0868
UTIL1 1 6314 0.0868
UTIL1 1 6315 0.0868
UTIL1 1 6316 0.0868
UTIL1 1 6317 0.0868
UTIL1 1 6318 0.0868
UTIL1 1 6319 0.0868
UTIL1 1 6320 0.0868
UTIL1 1 6321 0.1167
UTIL1 1 6322 0.1167
UTIL1 1 6323 0.1167
UTIL1 1 6324 0.1167
UTIL1 1 6325 0.1601
UTIL1 1 6326 0.1601
UTIL1 1 6327 0.1601
UTIL1 1 6328 0.1601
UTIL1 1 6329 0.1601
UTIL1 1 6330 0.1601
UTIL1 1 6331 0.1167
UTIL1 1 6332 0.1167
UTIL1 1 6333 0.1167
UTIL1 1 6334 0.0868
UTIL1 1 6335 0.0868
UTIL1 1 6336 0.0868
UTIL1 1 6337 0.0868
UTIL1 1 6338 0.0868
UTIL1 1 6339 0.0868
UTIL1 1 6340 0.0868
UTIL1 1 6341 0.0868
UTIL1 1 6342 0.0868
UTIL1 1 6343 0.0868
UTIL1 1 6344 0.0868
UTIL1 1 6345 0.1167
UTIL1 1 6346 0.1167
UTIL1 1 6347 0.1167
UTIL1 1 6348 0.1167
UTIL1 1 6349 0.1601
UTIL1 1 6350 0.1601
UTIL1 1 6351 0.1601
UTIL1 1 6352 0.1601
UTIL1 1 6353 0.1601
UTIL1 1 6354 0.1601
UTIL1 1 6355 0.1167
UTIL1 1 6356 0.1167
UTIL1 1 6357 0.1167
UTIL1 1 6358 0.0868
UTIL1 1 6359 0.0868
UTIL1 1 6360 0.0868
UTIL1 1 6361 0.0868
UTIL1 1 6362 0.0868
UTIL1 1 6363 0.0868
UTIL1 1 6364 0.0868
UTIL1 1 6365 0.0868
UTIL1 1 6366 0.0868
UTIL1 1 6367 0.0868
UTIL1 1 6368 0.0868
UTIL1 1 6369 0.0868
UTIL1 1 6370 0.0868
UTIL1 1 6371 0.0868
UTIL1 1 6372 0.0868
UTIL1 1 6373 0.0868
UTIL1 1 6374 0.0868
UTIL1 1 6375 0.0868
UTIL1 1 6376 0.0868
UTIL1 1 6377 0.0868
UTIL1 1 6378 0.0868
UTIL1 1 6379 0.0868
UTIL1 1 6380 0.0868
UTIL1 1 6381 0.0868
UTIL1 1 6382 0.0868
UTIL1 1 6383 0.0868
UTIL1 1 6384 0.0868
UTIL1 1 6385 0.0868
UTIL1 1 6386 0.0868
UTIL1 1 6387 0.0868
UTIL1 1 6388 0.0868
UTIL1 1 6389 0.0868
UTIL1 1 6390 0.0868
UTIL1 1 6391 0.0868
UTIL1 1 6392 0.0868
UTIL1 1 6393 0.0868
UTIL1 1 6394 0.0868
UTIL1 1 6395 0.0868
UTIL1 1 6396 0.0868
UTIL1 1 6397 0.0868
UTIL1 1 6398 0.0868
UTIL1 1 6399 0.0868
UTIL1 1 6400 0.0868
UTIL1 1 6401 0.0868
UTIL1 1 6402 0.0868
UTIL1 1 6403 0.0868
UTIL1 1 6404 0.0868
UTIL1 1 6405 0.0868
UTIL1 1 6406 0.0868
UTIL1 1 6407 0.0868
UTIL1 1 6408 0.0868
UTIL1 1 6409 0.0868
UTIL1 1 6410 0.0868
UTIL1 1 6411 0.0868
UTIL1 1 6412 0.0868
UTIL1 1 6413 0.0868
UTIL1 1 6414 0.0868
UTIL1 1 6415 0.0868
UTIL1 1 6416 0.0868
UTIL1 1 6417 0.1167
UTIL1 1 6418 0.1167
UTIL1 1 6419 0.1167
UTIL1 1 6420 0.1167
UTIL1 1 6421 0.1601
UTIL1 1 6422 0.1601
UTIL1 1 6423 0.1601
UTIL1 1 6424 0.1601
UTIL1 1 6425 0.1601
UTIL1 1 6426 0.1601
UTIL1 1 6427 0.1167
UTIL1 1 6428 0.1167
UTIL1 1 6429 0.1167
UTIL1 1 6430 0.0868
UTIL1 1 6431 0.0868
UTIL1 1 6432 0.0868
UTIL1 1 6433 0.0868
UTIL1 1 6434 0.0868
UTIL1 1 6435 0.0868
UTIL1 1 6436 0.0868
UTIL1 1 6437 0.0868
UTIL1 1 6438 0.0868
UTIL1 1 6439 0.0868
UTIL1 1 6440 0.0868
UTIL1 1 6441 0.1167
UTIL1 1 6442 0.1167
UTIL1 1 6443 0.1167
UTIL1 1 6444 0.1167
UTIL1 1 6445 0.1601
UTIL1 1 6446 0.1601
UTIL1 1 6447 0.1601
UTIL1 1 6448 0.1601
UTIL1 1 6449 0.1601
UTIL1 1 6450 0.1601
UTIL1 1 6451 0.1167
UTIL1 1 6452 0.1167
UTIL1 1 6453 0.1167
UTIL1 1 6454 0.0868
UTIL1 1 6455 0.0868
UTIL1 1 6456 0.0868
UTIL1 1 6457 0.0868
UTIL1 1 6458 0.0868
UTIL1 1 6459 0.0868
UTIL1 1 6460 0.0868
UTIL1 1 6461 0.0868
UTIL1 1 6462 0.0868
UTIL1 1 6463 0.0868
UTIL1 1 6464 0.0868
UTIL1 1 6465 0.1167
UTIL1 1 6466 0.1167
UTIL1 1 6467 0.1167
UTIL1 1 6468 0.1167
UTIL1 1 6469 0.1601
UTIL1 1 6470 0.1601
UTIL1 1 6471 0.1601
UTIL1 1 6472 0.1601
UTIL1 1 6473 0.1601
UTIL1 1 6474 0.1601
UTIL1 1 6475 0.1167
UTIL1 1 6476 0.1167
UTIL1 1 6477 0.1167
UTIL1 1 6478 0.0868
UTIL1 1 6479 0.0868
UTIL1 1 6480 0.0868
UTIL1 1 6481 0.0868
UTIL1 1 6482 0.0868
UTIL1 1 6483 0.0868
UTIL1 1 6484 0.0868
UTIL1 1 6485 0.0868
UTIL1 1 6486 0.0868
UTIL1 1 6487 0.0868
UTIL1 1 6488 0.0868
UTIL1 1 6489 0.1167
UTIL1 1 6490 0.1167
UTIL1 1 6491 0.1167
UTIL1 1 6492 0.1167
UTIL1 1 6493 0.1601
UTIL1 1 6494 0.1601
UTIL1 1 6495 0.1601
UTIL1 1 6496 0.1601
UTIL1 1 6497 0.1601
UTIL1 1 6498 0.1601
UTIL1 1 6499 0.1167
UTIL1 1 6500 0.1167
UTIL1 1 6501 0.1167
UTIL1 1 6502 0.0868
UTIL1 1 6503 0.0868
UTIL1 1 6504 0.0868
