param cU :=
UTIL1 1 5412 0.11883
UTIL1 1 5413 0.16484
UTIL1 1 5414 0.16484
UTIL1 1 5415 0.16484
UTIL1 1 5416 0.16484
UTIL1 1 5417 0.16484
UTIL1 1 5418 0.16484
UTIL1 1 5419 0.11883
UTIL1 1 5420 0.11883
UTIL1 1 5421 0.11883
UTIL1 1 5422 0.08837
UTIL1 1 5423 0.08837
UTIL1 1 5424 0.08837
UTIL1 1 5425 0.08837
UTIL1 1 5426 0.08837
UTIL1 1 5427 0.08837
UTIL1 1 5428 0.08837
UTIL1 1 5429 0.08837
UTIL1 1 5430 0.08837
UTIL1 1 5431 0.08837
UTIL1 1 5432 0.08837
UTIL1 1 5433 0.11883
UTIL1 1 5434 0.11883
UTIL1 1 5435 0.11883
UTIL1 1 5436 0.11883
UTIL1 1 5437 0.16484
UTIL1 1 5438 0.16484
UTIL1 1 5439 0.16484
UTIL1 1 5440 0.16484
UTIL1 1 5441 0.16484
UTIL1 1 5442 0.16484
UTIL1 1 5443 0.11883
UTIL1 1 5444 0.11883
UTIL1 1 5445 0.11883
UTIL1 1 5446 0.08837
UTIL1 1 5447 0.08837
UTIL1 1 5448 0.08837
UTIL1 1 5449 0.08837
UTIL1 1 5450 0.08837
UTIL1 1 5451 0.08837
UTIL1 1 5452 0.08837
UTIL1 1 5453 0.08837
UTIL1 1 5454 0.08837
UTIL1 1 5455 0.08837
UTIL1 1 5456 0.08837
UTIL1 1 5457 0.11883
UTIL1 1 5458 0.11883
UTIL1 1 5459 0.11883
UTIL1 1 5460 0.11883
UTIL1 1 5461 0.16484
UTIL1 1 5462 0.16484
UTIL1 1 5463 0.16484
UTIL1 1 5464 0.16484
UTIL1 1 5465 0.16484
UTIL1 1 5466 0.16484
UTIL1 1 5467 0.11883
UTIL1 1 5468 0.11883
UTIL1 1 5469 0.11883
UTIL1 1 5470 0.08837
UTIL1 1 5471 0.08837
UTIL1 1 5472 0.08837
UTIL1 1 5473 0.08837
UTIL1 1 5474 0.08837
UTIL1 1 5475 0.08837
UTIL1 1 5476 0.08837
UTIL1 1 5477 0.08837
UTIL1 1 5478 0.08837
UTIL1 1 5479 0.08837
UTIL1 1 5480 0.08837
UTIL1 1 5481 0.11883
UTIL1 1 5482 0.11883
UTIL1 1 5483 0.11883
UTIL1 1 5484 0.11883
UTIL1 1 5485 0.16484
UTIL1 1 5486 0.16484
UTIL1 1 5487 0.16484
UTIL1 1 5488 0.16484
UTIL1 1 5489 0.16484
UTIL1 1 5490 0.16484
UTIL1 1 5491 0.11883
UTIL1 1 5492 0.11883
UTIL1 1 5493 0.11883
UTIL1 1 5494 0.08837
UTIL1 1 5495 0.08837
UTIL1 1 5496 0.08837
UTIL1 1 5497 0.08837
UTIL1 1 5498 0.08837
UTIL1 1 5499 0.08837
UTIL1 1 5500 0.08837
UTIL1 1 5501 0.08837
UTIL1 1 5502 0.08837
UTIL1 1 5503 0.08837
UTIL1 1 5504 0.08837
UTIL1 1 5505 0.08837
UTIL1 1 5506 0.08837
UTIL1 1 5507 0.08837
UTIL1 1 5508 0.08837
UTIL1 1 5509 0.08837
UTIL1 1 5510 0.08837
UTIL1 1 5511 0.08837
UTIL1 1 5512 0.08837
UTIL1 1 5513 0.08837
UTIL1 1 5514 0.08837
UTIL1 1 5515 0.08837
UTIL1 1 5516 0.08837
UTIL1 1 5517 0.08837
UTIL1 1 5518 0.08837
UTIL1 1 5519 0.08837
UTIL1 1 5520 0.08837
UTIL1 1 5521 0.08837
UTIL1 1 5522 0.08837
UTIL1 1 5523 0.08837
UTIL1 1 5524 0.08837
UTIL1 1 5525 0.08837
UTIL1 1 5526 0.08837
UTIL1 1 5527 0.08837
UTIL1 1 5528 0.08837
UTIL1 1 5529 0.08837
UTIL1 1 5530 0.08837
UTIL1 1 5531 0.08837
UTIL1 1 5532 0.08837
UTIL1 1 5533 0.08837
UTIL1 1 5534 0.08837
UTIL1 1 5535 0.08837
UTIL1 1 5536 0.08837
UTIL1 1 5537 0.08837
UTIL1 1 5538 0.08837
UTIL1 1 5539 0.08837
UTIL1 1 5540 0.08837
UTIL1 1 5541 0.08837
UTIL1 1 5542 0.08837
UTIL1 1 5543 0.08837
UTIL1 1 5544 0.08837
UTIL1 1 5545 0.08837
UTIL1 1 5546 0.08837
UTIL1 1 5547 0.08837
UTIL1 1 5548 0.08837
UTIL1 1 5549 0.08837
UTIL1 1 5550 0.08837
UTIL1 1 5551 0.08837
UTIL1 1 5552 0.08837
UTIL1 1 5553 0.11883
UTIL1 1 5554 0.11883
UTIL1 1 5555 0.11883
UTIL1 1 5556 0.11883
UTIL1 1 5557 0.16484
UTIL1 1 5558 0.16484
UTIL1 1 5559 0.16484
UTIL1 1 5560 0.16484
UTIL1 1 5561 0.16484
UTIL1 1 5562 0.16484
UTIL1 1 5563 0.11883
UTIL1 1 5564 0.11883
UTIL1 1 5565 0.11883
UTIL1 1 5566 0.08837
UTIL1 1 5567 0.08837
UTIL1 1 5568 0.08837
UTIL1 1 5569 0.08837
UTIL1 1 5570 0.08837
UTIL1 1 5571 0.08837
UTIL1 1 5572 0.08837
UTIL1 1 5573 0.08837
UTIL1 1 5574 0.08837
UTIL1 1 5575 0.08837
UTIL1 1 5576 0.08837
UTIL1 1 5577 0.11883
UTIL1 1 5578 0.11883
UTIL1 1 5579 0.11883
UTIL1 1 5580 0.11883
UTIL1 1 5581 0.16484
UTIL1 1 5582 0.16484
UTIL1 1 5583 0.16484
UTIL1 1 5584 0.16484
UTIL1 1 5585 0.16484
UTIL1 1 5586 0.16484
UTIL1 1 5587 0.11883
UTIL1 1 5588 0.11883
UTIL1 1 5589 0.11883
UTIL1 1 5590 0.08837
UTIL1 1 5591 0.08837
UTIL1 1 5592 0.08837
UTIL1 1 5593 0.08837
UTIL1 1 5594 0.08837
UTIL1 1 5595 0.08837
UTIL1 1 5596 0.08837
UTIL1 1 5597 0.08837
UTIL1 1 5598 0.08837
UTIL1 1 5599 0.08837
UTIL1 1 5600 0.08837
UTIL1 1 5601 0.11883
UTIL1 1 5602 0.11883
UTIL1 1 5603 0.11883
UTIL1 1 5604 0.11883
UTIL1 1 5605 0.16484
UTIL1 1 5606 0.16484
UTIL1 1 5607 0.16484
UTIL1 1 5608 0.16484
UTIL1 1 5609 0.16484
UTIL1 1 5610 0.16484
UTIL1 1 5611 0.11883
UTIL1 1 5612 0.11883
UTIL1 1 5613 0.11883
UTIL1 1 5614 0.08837
UTIL1 1 5615 0.08837
UTIL1 1 5616 0.08837
UTIL1 1 5617 0.08837
UTIL1 1 5618 0.08837
UTIL1 1 5619 0.08837
UTIL1 1 5620 0.08837
UTIL1 1 5621 0.08837
UTIL1 1 5622 0.08837
UTIL1 1 5623 0.08837
UTIL1 1 5624 0.08837
UTIL1 1 5625 0.11883
UTIL1 1 5626 0.11883
UTIL1 1 5627 0.11883
UTIL1 1 5628 0.11883
UTIL1 1 5629 0.16484
UTIL1 1 5630 0.16484
UTIL1 1 5631 0.16484
UTIL1 1 5632 0.16484
UTIL1 1 5633 0.16484
UTIL1 1 5634 0.16484
UTIL1 1 5635 0.11883
UTIL1 1 5636 0.11883
UTIL1 1 5637 0.11883
UTIL1 1 5638 0.08837
UTIL1 1 5639 0.08837
UTIL1 1 5640 0.08837
UTIL1 1 5641 0.08837
UTIL1 1 5642 0.08837
UTIL1 1 5643 0.08837
UTIL1 1 5644 0.08837
UTIL1 1 5645 0.08837
UTIL1 1 5646 0.08837
UTIL1 1 5647 0.08837
UTIL1 1 5648 0.08837
UTIL1 1 5649 0.11883
UTIL1 1 5650 0.11883
UTIL1 1 5651 0.11883
UTIL1 1 5652 0.11883
UTIL1 1 5653 0.16484
UTIL1 1 5654 0.16484
UTIL1 1 5655 0.16484
UTIL1 1 5656 0.16484
UTIL1 1 5657 0.16484
UTIL1 1 5658 0.16484
UTIL1 1 5659 0.11883
UTIL1 1 5660 0.11883
UTIL1 1 5661 0.11883
UTIL1 1 5662 0.08837
UTIL1 1 5663 0.08837
UTIL1 1 5664 0.08837
UTIL1 1 5665 0.08837
UTIL1 1 5666 0.08837
UTIL1 1 5667 0.08837
UTIL1 1 5668 0.08837
UTIL1 1 5669 0.08837
UTIL1 1 5670 0.08837
UTIL1 1 5671 0.08837
UTIL1 1 5672 0.08837
UTIL1 1 5673 0.08837
UTIL1 1 5674 0.08837
UTIL1 1 5675 0.08837
UTIL1 1 5676 0.08837
UTIL1 1 5677 0.08837
UTIL1 1 5678 0.08837
UTIL1 1 5679 0.08837
UTIL1 1 5680 0.08837
UTIL1 1 5681 0.08837
UTIL1 1 5682 0.08837
UTIL1 1 5683 0.08837
UTIL1 1 5684 0.08837
UTIL1 1 5685 0.08837
UTIL1 1 5686 0.08837
UTIL1 1 5687 0.08837
UTIL1 1 5688 0.08837
UTIL1 1 5689 0.08837
UTIL1 1 5690 0.08837
UTIL1 1 5691 0.08837
UTIL1 1 5692 0.08837
UTIL1 1 5693 0.08837
UTIL1 1 5694 0.08837
UTIL1 1 5695 0.08837
UTIL1 1 5696 0.08837
UTIL1 1 5697 0.08837
UTIL1 1 5698 0.08837
UTIL1 1 5699 0.08837
UTIL1 1 5700 0.08837
UTIL1 1 5701 0.08837
UTIL1 1 5702 0.08837
UTIL1 1 5703 0.08837
UTIL1 1 5704 0.08837
UTIL1 1 5705 0.08837
UTIL1 1 5706 0.08837
UTIL1 1 5707 0.08837
UTIL1 1 5708 0.08837
UTIL1 1 5709 0.08837
UTIL1 1 5710 0.08837
UTIL1 1 5711 0.08837
UTIL1 1 5712 0.08837
UTIL1 1 5713 0.08837
UTIL1 1 5714 0.08837
UTIL1 1 5715 0.08837
UTIL1 1 5716 0.08837
UTIL1 1 5717 0.08837
UTIL1 1 5718 0.08837
UTIL1 1 5719 0.08837
UTIL1 1 5720 0.08837
UTIL1 1 5721 0.11883
UTIL1 1 5722 0.11883
UTIL1 1 5723 0.11883
UTIL1 1 5724 0.11883
UTIL1 1 5725 0.16484
UTIL1 1 5726 0.16484
UTIL1 1 5727 0.16484
UTIL1 1 5728 0.16484
UTIL1 1 5729 0.16484
UTIL1 1 5730 0.16484
UTIL1 1 5731 0.11883
UTIL1 1 5732 0.11883
UTIL1 1 5733 0.11883
UTIL1 1 5734 0.08837
UTIL1 1 5735 0.08837
UTIL1 1 5736 0.08837
UTIL1 1 5737 0.08837
UTIL1 1 5738 0.08837
UTIL1 1 5739 0.08837
UTIL1 1 5740 0.08837
UTIL1 1 5741 0.08837
UTIL1 1 5742 0.08837
UTIL1 1 5743 0.08837
UTIL1 1 5744 0.08837
UTIL1 1 5745 0.11883
UTIL1 1 5746 0.11883
UTIL1 1 5747 0.11883
UTIL1 1 5748 0.11883
UTIL1 1 5749 0.16484
UTIL1 1 5750 0.16484
UTIL1 1 5751 0.16484
UTIL1 1 5752 0.16484
UTIL1 1 5753 0.16484
UTIL1 1 5754 0.16484
UTIL1 1 5755 0.11883
UTIL1 1 5756 0.11883
UTIL1 1 5757 0.11883
UTIL1 1 5758 0.08837
UTIL1 1 5759 0.08837
UTIL1 1 5760 0.08837
UTIL1 1 5761 0.08837
UTIL1 1 5762 0.08837
UTIL1 1 5763 0.08837
UTIL1 1 5764 0.08837
UTIL1 1 5765 0.08837
UTIL1 1 5766 0.08837
UTIL1 1 5767 0.08837
UTIL1 1 5768 0.08837
UTIL1 1 5769 0.11883
UTIL1 1 5770 0.11883
UTIL1 1 5771 0.11883
UTIL1 1 5772 0.11883
UTIL1 1 5773 0.16484
UTIL1 1 5774 0.16484
UTIL1 1 5775 0.16484
UTIL1 1 5776 0.16484
UTIL1 1 5777 0.16484
UTIL1 1 5778 0.16484
UTIL1 1 5779 0.11883
UTIL1 1 5780 0.11883
UTIL1 1 5781 0.11883
UTIL1 1 5782 0.08837
UTIL1 1 5783 0.08837
UTIL1 1 5784 0.08837
UTIL1 1 5785 0.08837
UTIL1 1 5786 0.08837
UTIL1 1 5787 0.08837
UTIL1 1 5788 0.08837
UTIL1 1 5789 0.08837
UTIL1 1 5790 0.08837
UTIL1 1 5791 0.08837
UTIL1 1 5792 0.08837
UTIL1 1 5793 0.11883
UTIL1 1 5794 0.11883
UTIL1 1 5795 0.11883
UTIL1 1 5796 0.11883
UTIL1 1 5797 0.16484
UTIL1 1 5798 0.16484
UTIL1 1 5799 0.16484
UTIL1 1 5800 0.16484
UTIL1 1 5801 0.16484
UTIL1 1 5802 0.16484
UTIL1 1 5803 0.11883
UTIL1 1 5804 0.11883
UTIL1 1 5805 0.11883
UTIL1 1 5806 0.08837
UTIL1 1 5807 0.08837
UTIL1 1 5808 0.08837
UTIL1 1 5809 0.08837
UTIL1 1 5810 0.08837
UTIL1 1 5811 0.08837
UTIL1 1 5812 0.08837
UTIL1 1 5813 0.08837
UTIL1 1 5814 0.08837
UTIL1 1 5815 0.08837
UTIL1 1 5816 0.08837
UTIL1 1 5817 0.11883
UTIL1 1 5818 0.11883
UTIL1 1 5819 0.11883
UTIL1 1 5820 0.11883
UTIL1 1 5821 0.16484
UTIL1 1 5822 0.16484
UTIL1 1 5823 0.16484
UTIL1 1 5824 0.16484
UTIL1 1 5825 0.16484
UTIL1 1 5826 0.16484
UTIL1 1 5827 0.11883
UTIL1 1 5828 0.11883
UTIL1 1 5829 0.11883
UTIL1 1 5830 0.08837
UTIL1 1 5831 0.08837
UTIL1 1 5832 0.08837
UTIL1 1 5833 0.08837
UTIL1 1 5834 0.08837
UTIL1 1 5835 0.08837
UTIL1 1 5836 0.08837
UTIL1 1 5837 0.08837
UTIL1 1 5838 0.08837
UTIL1 1 5839 0.08837
UTIL1 1 5840 0.08837
UTIL1 1 5841 0.08837
UTIL1 1 5842 0.08837
UTIL1 1 5843 0.08837
UTIL1 1 5844 0.08837
UTIL1 1 5845 0.08837
UTIL1 1 5846 0.08837
UTIL1 1 5847 0.08837
UTIL1 1 5848 0.08837
UTIL1 1 5849 0.08837
UTIL1 1 5850 0.08837
UTIL1 1 5851 0.08837
UTIL1 1 5852 0.08837
UTIL1 1 5853 0.08837
UTIL1 1 5854 0.08837
UTIL1 1 5855 0.08837
UTIL1 1 5856 0.08837
UTIL1 1 5857 0.08837
UTIL1 1 5858 0.08837
UTIL1 1 5859 0.08837
UTIL1 1 5860 0.08837
UTIL1 1 5861 0.08837
UTIL1 1 5862 0.08837
UTIL1 1 5863 0.08837
UTIL1 1 5864 0.08837
UTIL1 1 5865 0.08837
UTIL1 1 5866 0.08837
UTIL1 1 5867 0.08837
UTIL1 1 5868 0.08837
UTIL1 1 5869 0.08837
UTIL1 1 5870 0.08837
UTIL1 1 5871 0.08837
UTIL1 1 5872 0.08837
UTIL1 1 5873 0.08837
UTIL1 1 5874 0.08837
UTIL1 1 5875 0.08837
UTIL1 1 5876 0.08837
UTIL1 1 5877 0.08837
UTIL1 1 5878 0.08837
UTIL1 1 5879 0.08837
UTIL1 1 5880 0.08837
UTIL1 1 5881 0.08837
UTIL1 1 5882 0.08837
UTIL1 1 5883 0.08837
UTIL1 1 5884 0.08837
UTIL1 1 5885 0.08837
UTIL1 1 5886 0.08837
UTIL1 1 5887 0.08837
UTIL1 1 5888 0.08837
UTIL1 1 5889 0.11883
UTIL1 1 5890 0.11883
UTIL1 1 5891 0.11883
UTIL1 1 5892 0.11883
UTIL1 1 5893 0.16484
UTIL1 1 5894 0.16484
UTIL1 1 5895 0.16484
UTIL1 1 5896 0.16484
UTIL1 1 5897 0.16484
UTIL1 1 5898 0.16484
UTIL1 1 5899 0.11883
UTIL1 1 5900 0.11883
UTIL1 1 5901 0.11883
UTIL1 1 5902 0.08837
UTIL1 1 5903 0.08837
UTIL1 1 5904 0.08837
UTIL1 1 5905 0.08837
UTIL1 1 5906 0.08837
UTIL1 1 5907 0.08837
UTIL1 1 5908 0.08837
UTIL1 1 5909 0.08837
UTIL1 1 5910 0.08837
UTIL1 1 5911 0.08837
UTIL1 1 5912 0.08837
UTIL1 1 5913 0.11883
UTIL1 1 5914 0.11883
UTIL1 1 5915 0.11883
UTIL1 1 5916 0.11883
UTIL1 1 5917 0.16484
UTIL1 1 5918 0.16484
UTIL1 1 5919 0.16484
UTIL1 1 5920 0.16484
UTIL1 1 5921 0.16484
UTIL1 1 5922 0.16484
UTIL1 1 5923 0.11883
UTIL1 1 5924 0.11883
UTIL1 1 5925 0.11883
UTIL1 1 5926 0.08837
UTIL1 1 5927 0.08837
UTIL1 1 5928 0.08837
UTIL1 1 5929 0.08837
UTIL1 1 5930 0.08837
UTIL1 1 5931 0.08837
UTIL1 1 5932 0.08837
UTIL1 1 5933 0.08837
UTIL1 1 5934 0.08837
UTIL1 1 5935 0.08837
UTIL1 1 5936 0.08837
UTIL1 1 5937 0.11883
UTIL1 1 5938 0.11883
UTIL1 1 5939 0.11883
UTIL1 1 5940 0.11883
UTIL1 1 5941 0.16484
UTIL1 1 5942 0.16484
UTIL1 1 5943 0.16484
UTIL1 1 5944 0.16484
UTIL1 1 5945 0.16484
UTIL1 1 5946 0.16484
UTIL1 1 5947 0.11883
UTIL1 1 5948 0.11883
UTIL1 1 5949 0.11883
UTIL1 1 5950 0.08837
UTIL1 1 5951 0.08837
UTIL1 1 5952 0.08837
UTIL1 1 5953 0.08837
UTIL1 1 5954 0.08837
UTIL1 1 5955 0.08837
UTIL1 1 5956 0.08837
UTIL1 1 5957 0.08837
UTIL1 1 5958 0.08837
UTIL1 1 5959 0.08837
UTIL1 1 5960 0.08837
UTIL1 1 5961 0.11883
UTIL1 1 5962 0.11883
UTIL1 1 5963 0.11883
UTIL1 1 5964 0.11883
UTIL1 1 5965 0.16484
UTIL1 1 5966 0.16484
UTIL1 1 5967 0.16484
UTIL1 1 5968 0.16484
UTIL1 1 5969 0.16484
UTIL1 1 5970 0.16484
UTIL1 1 5971 0.11883
UTIL1 1 5972 0.11883
UTIL1 1 5973 0.11883
UTIL1 1 5974 0.08837
UTIL1 1 5975 0.08837
UTIL1 1 5976 0.08837
UTIL1 1 5977 0.08837
UTIL1 1 5978 0.08837
UTIL1 1 5979 0.08837
UTIL1 1 5980 0.08837
UTIL1 1 5981 0.08837
UTIL1 1 5982 0.08837
UTIL1 1 5983 0.08837
UTIL1 1 5984 0.08837
UTIL1 1 5985 0.11883
UTIL1 1 5986 0.11883
UTIL1 1 5987 0.11883
UTIL1 1 5988 0.11883
UTIL1 1 5989 0.16484
UTIL1 1 5990 0.16484
UTIL1 1 5991 0.16484
UTIL1 1 5992 0.16484
UTIL1 1 5993 0.16484
UTIL1 1 5994 0.16484
UTIL1 1 5995 0.11883
UTIL1 1 5996 0.11883
UTIL1 1 5997 0.11883
UTIL1 1 5998 0.08837
UTIL1 1 5999 0.08837
UTIL1 1 6000 0.08837
UTIL1 1 6001 0.08837
UTIL1 1 6002 0.08837
UTIL1 1 6003 0.08837
UTIL1 1 6004 0.08837
UTIL1 1 6005 0.08837
UTIL1 1 6006 0.08837
UTIL1 1 6007 0.08837
UTIL1 1 6008 0.08837
UTIL1 1 6009 0.08837
UTIL1 1 6010 0.08837
UTIL1 1 6011 0.08837
UTIL1 1 6012 0.08837
UTIL1 1 6013 0.08837
UTIL1 1 6014 0.08837
UTIL1 1 6015 0.08837
UTIL1 1 6016 0.08837
UTIL1 1 6017 0.08837
UTIL1 1 6018 0.08837
UTIL1 1 6019 0.08837
UTIL1 1 6020 0.08837
UTIL1 1 6021 0.08837
UTIL1 1 6022 0.08837
UTIL1 1 6023 0.08837
UTIL1 1 6024 0.08837
UTIL1 1 6025 0.08837
UTIL1 1 6026 0.08837
UTIL1 1 6027 0.08837
UTIL1 1 6028 0.08837
UTIL1 1 6029 0.08837
UTIL1 1 6030 0.08837
UTIL1 1 6031 0.08837
UTIL1 1 6032 0.08837
UTIL1 1 6033 0.08837
UTIL1 1 6034 0.08837
UTIL1 1 6035 0.08837
UTIL1 1 6036 0.08837
UTIL1 1 6037 0.08837
UTIL1 1 6038 0.08837
UTIL1 1 6039 0.08837
UTIL1 1 6040 0.08837
UTIL1 1 6041 0.08837
UTIL1 1 6042 0.08837
UTIL1 1 6043 0.08837
UTIL1 1 6044 0.08837
UTIL1 1 6045 0.08837
UTIL1 1 6046 0.08837
UTIL1 1 6047 0.08837
UTIL1 1 6048 0.08837
UTIL1 1 6049 0.08837
UTIL1 1 6050 0.08837
UTIL1 1 6051 0.08837
UTIL1 1 6052 0.08837
UTIL1 1 6053 0.08837
UTIL1 1 6054 0.08837
UTIL1 1 6055 0.08837
UTIL1 1 6056 0.08837
UTIL1 1 6057 0.11883
UTIL1 1 6058 0.11883
UTIL1 1 6059 0.11883
UTIL1 1 6060 0.11883
UTIL1 1 6061 0.16484
UTIL1 1 6062 0.16484
UTIL1 1 6063 0.16484
UTIL1 1 6064 0.16484
UTIL1 1 6065 0.16484
UTIL1 1 6066 0.16484
UTIL1 1 6067 0.11883
UTIL1 1 6068 0.11883
UTIL1 1 6069 0.11883
UTIL1 1 6070 0.08837
UTIL1 1 6071 0.08837
UTIL1 1 6072 0.08837
UTIL1 1 6073 0.08837
UTIL1 1 6074 0.08837
UTIL1 1 6075 0.08837
UTIL1 1 6076 0.08837
UTIL1 1 6077 0.08837
UTIL1 1 6078 0.08837
UTIL1 1 6079 0.08837
UTIL1 1 6080 0.08837
UTIL1 1 6081 0.11883
UTIL1 1 6082 0.11883
UTIL1 1 6083 0.11883
UTIL1 1 6084 0.11883
UTIL1 1 6085 0.16484
UTIL1 1 6086 0.16484
UTIL1 1 6087 0.16484
UTIL1 1 6088 0.16484
UTIL1 1 6089 0.16484
UTIL1 1 6090 0.16484
UTIL1 1 6091 0.11883
UTIL1 1 6092 0.11883
UTIL1 1 6093 0.11883
UTIL1 1 6094 0.08837
UTIL1 1 6095 0.08837
UTIL1 1 6096 0.08837
UTIL1 1 6097 0.08837
UTIL1 1 6098 0.08837
UTIL1 1 6099 0.08837
UTIL1 1 6100 0.08837
UTIL1 1 6101 0.08837
UTIL1 1 6102 0.08837
UTIL1 1 6103 0.08837
UTIL1 1 6104 0.08837
UTIL1 1 6105 0.11883
UTIL1 1 6106 0.11883
UTIL1 1 6107 0.11883
UTIL1 1 6108 0.11883
UTIL1 1 6109 0.16484
UTIL1 1 6110 0.16484
UTIL1 1 6111 0.16484
UTIL1 1 6112 0.16484
UTIL1 1 6113 0.16484
UTIL1 1 6114 0.16484
UTIL1 1 6115 0.11883
UTIL1 1 6116 0.11883
UTIL1 1 6117 0.11883
UTIL1 1 6118 0.08837
UTIL1 1 6119 0.08837
UTIL1 1 6120 0.08837
UTIL1 1 6121 0.08837
UTIL1 1 6122 0.08837
UTIL1 1 6123 0.08837
UTIL1 1 6124 0.08837
UTIL1 1 6125 0.08837
UTIL1 1 6126 0.08837
UTIL1 1 6127 0.08837
UTIL1 1 6128 0.08837
UTIL1 1 6129 0.11883
UTIL1 1 6130 0.11883
UTIL1 1 6131 0.11883
UTIL1 1 6132 0.11883
UTIL1 1 6133 0.16484
UTIL1 1 6134 0.16484
UTIL1 1 6135 0.16484
UTIL1 1 6136 0.16484
UTIL1 1 6137 0.16484
UTIL1 1 6138 0.16484
UTIL1 1 6139 0.11883
UTIL1 1 6140 0.11883
UTIL1 1 6141 0.11883
UTIL1 1 6142 0.08837
UTIL1 1 6143 0.08837
UTIL1 1 6144 0.08837
UTIL1 1 6145 0.08837
UTIL1 1 6146 0.08837
UTIL1 1 6147 0.08837
UTIL1 1 6148 0.08837
UTIL1 1 6149 0.08837
UTIL1 1 6150 0.08837
UTIL1 1 6151 0.08837
UTIL1 1 6152 0.08837
UTIL1 1 6153 0.11883
UTIL1 1 6154 0.11883
UTIL1 1 6155 0.11883
UTIL1 1 6156 0.11883
UTIL1 1 6157 0.16484
UTIL1 1 6158 0.16484
UTIL1 1 6159 0.16484
UTIL1 1 6160 0.16484
UTIL1 1 6161 0.16484
UTIL1 1 6162 0.16484
UTIL1 1 6163 0.11883
UTIL1 1 6164 0.11883
UTIL1 1 6165 0.11883
UTIL1 1 6166 0.08837
UTIL1 1 6167 0.08837
UTIL1 1 6168 0.08837
UTIL1 1 6169 0.08837
UTIL1 1 6170 0.08837
UTIL1 1 6171 0.08837
UTIL1 1 6172 0.08837
UTIL1 1 6173 0.08837
UTIL1 1 6174 0.08837
UTIL1 1 6175 0.08837
UTIL1 1 6176 0.08837
UTIL1 1 6177 0.08837
UTIL1 1 6178 0.08837
UTIL1 1 6179 0.08837
UTIL1 1 6180 0.08837
UTIL1 1 6181 0.08837
UTIL1 1 6182 0.08837
UTIL1 1 6183 0.08837
UTIL1 1 6184 0.08837
UTIL1 1 6185 0.08837
UTIL1 1 6186 0.08837
UTIL1 1 6187 0.08837
UTIL1 1 6188 0.08837
UTIL1 1 6189 0.08837
UTIL1 1 6190 0.08837
UTIL1 1 6191 0.08837
UTIL1 1 6192 0.08837
UTIL1 1 6193 0.08837
UTIL1 1 6194 0.08837
UTIL1 1 6195 0.08837
UTIL1 1 6196 0.08837
UTIL1 1 6197 0.08837
UTIL1 1 6198 0.08837
UTIL1 1 6199 0.08837
UTIL1 1 6200 0.08837
UTIL1 1 6201 0.08837
UTIL1 1 6202 0.08837
UTIL1 1 6203 0.08837
UTIL1 1 6204 0.08837
UTIL1 1 6205 0.08837
UTIL1 1 6206 0.08837
UTIL1 1 6207 0.08837
UTIL1 1 6208 0.08837
UTIL1 1 6209 0.08837
UTIL1 1 6210 0.08837
UTIL1 1 6211 0.08837
UTIL1 1 6212 0.08837
UTIL1 1 6213 0.08837
UTIL1 1 6214 0.08837
UTIL1 1 6215 0.08837
UTIL1 1 6216 0.08837
UTIL1 1 6217 0.08837
UTIL1 1 6218 0.08837
UTIL1 1 6219 0.08837
UTIL1 1 6220 0.08837
UTIL1 1 6221 0.08837
UTIL1 1 6222 0.08837
UTIL1 1 6223 0.08837
UTIL1 1 6224 0.08837
UTIL1 1 6225 0.11883
UTIL1 1 6226 0.11883
UTIL1 1 6227 0.11883
UTIL1 1 6228 0.11883
UTIL1 1 6229 0.16484
UTIL1 1 6230 0.16484
UTIL1 1 6231 0.16484
UTIL1 1 6232 0.16484
UTIL1 1 6233 0.16484
UTIL1 1 6234 0.16484
UTIL1 1 6235 0.11883
UTIL1 1 6236 0.11883
UTIL1 1 6237 0.11883
UTIL1 1 6238 0.08837
UTIL1 1 6239 0.08837
UTIL1 1 6240 0.08837
UTIL1 1 6241 0.08837
UTIL1 1 6242 0.08837
UTIL1 1 6243 0.08837
UTIL1 1 6244 0.08837
UTIL1 1 6245 0.08837
UTIL1 1 6246 0.08837
UTIL1 1 6247 0.08837
UTIL1 1 6248 0.08837
UTIL1 1 6249 0.11883
UTIL1 1 6250 0.11883
UTIL1 1 6251 0.11883
UTIL1 1 6252 0.11883
UTIL1 1 6253 0.16484
UTIL1 1 6254 0.16484
UTIL1 1 6255 0.16484
UTIL1 1 6256 0.16484
UTIL1 1 6257 0.16484
UTIL1 1 6258 0.16484
UTIL1 1 6259 0.11883
UTIL1 1 6260 0.11883
UTIL1 1 6261 0.11883
UTIL1 1 6262 0.08837
UTIL1 1 6263 0.08837
UTIL1 1 6264 0.08837
UTIL1 1 6265 0.08837
UTIL1 1 6266 0.08837
UTIL1 1 6267 0.08837
UTIL1 1 6268 0.08837
UTIL1 1 6269 0.08837
UTIL1 1 6270 0.08837
UTIL1 1 6271 0.08837
UTIL1 1 6272 0.08837
UTIL1 1 6273 0.11883
UTIL1 1 6274 0.11883
UTIL1 1 6275 0.11883
UTIL1 1 6276 0.11883
UTIL1 1 6277 0.16484
UTIL1 1 6278 0.16484
UTIL1 1 6279 0.16484
UTIL1 1 6280 0.16484
UTIL1 1 6281 0.16484
UTIL1 1 6282 0.16484
UTIL1 1 6283 0.11883
UTIL1 1 6284 0.11883
UTIL1 1 6285 0.11883
